sent,received,amount,date
53,f35485b0-226d-4f79-9063-a618722ec447,1f688f74-99c6-4145-bd4a-3b1cb02729f6,98.03,2022-01-22 07:11:12
54,1374c78a-05d1-47e9-a3dc-5744d05f5b82,4de9686f-5f91-407d-bc67-7f2f46e1a52f,32.86,2022-11-03 16:07:08
55,d2f4942d-3799-41b7-bb07-e1e5e7c0fa8d,a3c9f3de-a688-426b-9a6f-97fc637e0ffe,88.12,2022-08-17 12:39:47
56,bd710461-c58d-4e24-8448-1c7fc39024b0,5c862efd-d04b-44da-802e-63462b178bb1,12.28,2022-02-03 21:18:02
57,a3ef7215-db96-42c8-9c8a-5a767910b4fb,5c7df1ea-9dad-4345-9123-9c2e0fec70b5,24.39,2022-06-06 07:02:05
58,60e09d2b-2829-432d-9581-479e1a533a77,e3fe87ec-950a-4d8b-8d42-cb016d0aa5ff,53.0,2022-09-11 21:59:23
59,083b9b3a-751a-4c22-8d3e-99f5a8649f2f,45999935-ecb0-40c0-94f4-fe4ad15584bb,99.02,2022-06-09 17:17:09
60,c4b0c3a9-128f-4efd-88ea-5be5a9d236f8,36a3746a-30ff-48f2-89ac-28e5e61e4b4d,20.8,2022-09-04 10:53:01
61,935122d1-ebbc-4dd6-a9f2-44bb01cba83d,04a4bf11-5d5a-479f-ac51-7f91bbf94f76,35.9,2022-03-11 16:10:37
62,d7c9f0dd-b174-472d-988c-b7cf8c487b8b,88ab1f53-e93c-4944-816b-85341f70222b,84.15,2022-09-17 14:08:31
63,13140bd9-08b8-442f-b9ff-dca4f7273d91,a3fe8f12-6c91-425c-ba76-b1000cca4ae9,26.31,2022-09-01 02:30:30
64,0a17592c-1752-4310-bd20-db995ff047d8,fc2dca94-f9a0-426a-988c-74ded7db4898,18.85,2022-02-14 08:20:22
65,a8a638ec-1166-4d96-913b-1add3a846a86,35feccc3-8140-4d24-888b-32e1e6dc3d4d,73.68,2022-02-13 23:56:44
66,5566a863-1255-4732-9b19-bc33d3268569,89f6fad2-16a9-464f-8823-d06a3c8b9aee,19.74,2022-01-11 11:49:42
67,92046c7f-67f6-49d5-9033-ee42e05b188e,f75a9e64-812e-4fad-9fdd-0bc699d26694,19.06,2022-08-13 14:27:04
68,b9910ad9-8c49-4739-b5d5-7f343e986e84,a57d8856-acdd-4257-b13a-af2dcab6c708,47.49,2022-06-03 18:25:47
69,bb2fd981-9eb8-4be5-b980-7d198667948f,a0229555-a3c8-434c-a0b5-43b870e49a68,64.44,2022-09-15 14:26:21
70,499d03a7-db17-4231-abf4-88a4ee0577fb,c0bae7bb-40d0-41f0-ba62-30a18c964225,52.25,2022-12-09 12:23:26
71,c7f4debc-5756-4b6d-beb1-412f8dd957ef,fe9690a8-d3c3-49fd-a2d2-31b7cef9dc1e,75.48,2022-01-19 10:48:31
72,eb5d0334-63c6-4f54-9a36-7fd93bba9727,d75d3b97-fc3c-4f2d-b1ff-4227e9bfa452,52.11,2022-12-03 08:24:46
73,5f6a8c8f-03e0-4e8a-aeb6-19d0912344da,07c9ca10-6dac-49f1-b77d-fbbf88e73e40,45.63,2022-04-12 10:33:39
74,c7f6e297-e47e-413e-bdd4-a4decadf0671,41a1a617-e81a-4fc4-a863-4ebb9122e87c,10.2,2022-03-08 17:20:22
75,bb82570f-3ca4-4869-b5ef-77dee4b4b23d,f116e69d-672f-40fb-9696-23624f98462b,68.27,2022-02-22 09:18:17
76,f9b2d10f-ac14-4504-938b-4eddd3325bcf,a75e6552-d417-44ed-95be-d4a56e4cf1c6,79.22,2022-04-04 09:34:30
77,0e4db966-a1cc-43fa-a10e-a6492c818830,e2a9063f-7f4a-49d8-a23f-7abfa0af77df,88.11,2022-04-29 22:35:16
78,7f209c46-9fc7-4176-af51-66fdfaa1237f,1f688f74-99c6-4145-bd4a-3b1cb02729f6,77.96,2022-06-11 23:35:21
79,c3f54d14-1d95-40a4-b74a-e80b4e38e7b5,4937e02e-cbc1-46c0-9902-0e879c0063df,84.62,2022-04-21 22:05:08
80,16e3e9dd-4a1a-43e1-8b32-eab1bc91a000,04a4bf11-5d5a-479f-ac51-7f91bbf94f76,16.84,2022-10-14 12:06:39
81,9b28cc98-8a3d-4008-9aa7-5505f9b5801c,5130ec15-8ebb-48d4-ad0c-8b48c47da3e9,67.39,2022-04-19 01:14:56
82,47874252-5d33-401a-a03b-f671aa2d06c1,24bb5924-edc3-450c-a1a6-74b2d5a3ff02,90.7,2022-09-12 18:38:19
83,63fa6570-f1f8-4e71-b21f-8077b85b82e3,74dc81a0-2fa4-498e-8eb4-58a8b2191317,55.11,2022-11-02 04:54:07
84,f8ca1bf4-ca9f-47c8-a41f-a67d35aac730,e520a8f0-7a32-41ea-8823-0bfe8c5dce59,39.79,2022-04-26 05:41:41
85,e3e50080-d7d3-4107-b893-bedf00a0e553,75628854-755d-4429-9da9-cb72e272729c,49.02,2022-07-08 12:35:13
86,52ef7894-46f2-4262-9661-61909a7d4599,c7c20846-3faa-482d-950e-3732105106d2,18.0,2022-12-06 19:58:00
87,9bf860b4-d9e3-49ab-a4db-117ae6b3a3f3,6cfa2e75-0f72-4f08-b5c9-ad6d5376d0d2,37.2,2022-09-19 12:15:45
88,5eee269a-d752-4b19-884e-e9923bf549ec,c2d157fd-a198-4ee7-b84e-f112e2f9a664,42.65,2022-01-27 23:37:47
89,27248a64-31af-4626-ab73-27e40ce76549,43d1bd55-0902-4252-8d43-d963922b76a6,96.49,2022-12-16 14:18:59
90,fd3aae80-1301-4f5c-9738-cd7fd73c0265,417b99ee-2e21-4543-b827-acf0f394182f,26.06,2022-08-25 10:30:15
91,99c4560f-c47f-45ec-a25f-170993753813,c4bf6fe8-b451-4c69-bc3a-57605e36dc80,77.84,2022-07-08 07:48:36
92,c9d6b817-0e2a-4eef-bd91-0a3157932800,d6a55c97-d6ba-4b1e-adff-1a7cc4824ebd,77.74,2022-01-22 23:58:42
93,a0d86478-809a-4d23-817c-fc34b52459cd,8ccca4b4-66c4-49ff-afbc-c74d3f8720bf,44.5,2022-07-07 00:06:59
94,b1667c2a-0284-47bf-b221-d637272d63ee,40cb988d-5803-4102-b619-94e9a7184121,24.49,2022-04-03 22:02:10
95,a877e41f-e02f-41ea-9b63-00eccdee727e,52421231-e685-4d92-adf2-efe42331f254,48.73,2022-11-19 00:19:50
96,914a36e1-973a-405a-b040-04b9571bba8b,e8c35495-ab7d-47fc-9d5d-d3812fe592f0,44.65,2022-01-22 21:19:43
97,18191852-99d2-4584-9509-695c81a5c4df,6a502bca-9e2b-44bd-a360-2db342ccef15,92.85,2022-09-22 18:52:17
98,343060db-08d2-421c-ba2f-8d6be1f516ed,90294917-e350-4398-8a16-3891bffd2664,15.8,2022-01-23 21:05:11
99,01f2db40-dd3d-48fd-8442-66ea4698f6ec,37f62fc4-b516-4a4f-8c79-7a55957a63b3,46.19,2022-07-30 16:28:22
